RSPB,County,Species,Mean 2021,Rank 2021,% Gardens 2021,,Mean 2020,Rank 2020,% Gardens 2020,,% Change,Rank Change,% change in % gardens recorded,
NRO,Cheshire,Collared_dove,0.685,15,31.4,,0.796,13,35.4,,-14.0,-2,-11.4,
NRO,Cheshire,Carrion_crow,0.569,16,21.8,,0.495,16,21.1,,15.0,0,3.2,
NRO,Cheshire,Feral_pigeon,0.413,17,12.2,,0.479,17,13.9,,-13.8,0,-12.1,
NRO,Cheshire,Greenfinch,0.282,18,11.5,,0.340,18,13.5,,-17.1,0,-14.7,
NRO,Cheshire,Wren,0.269,19,22.3,,0.260,19,22.0,,3.6,0,1.6,
NRO,Cheshire,Song_thrush,0.132,20,10.4,,0.133,21,10.9,,-0.7,1,-4.4,
NRO,Cheshire,Nuthatch,0.112,21,8.0,,0.165,20,12.2,,-31.9,-1,-34.8,
NRO,Cheshire,Great_spotted_woodpecker,0.077,22,6.4,,0.095,22,8.1,,-19.0,0,-21.0,
NRO,Cheshire,Black_headed_gull,0.061,23,1.8,,0.048,26,1.3,,28.4,3,38.2,
NRO,Cheshire,Bullfinch,0.052,24,2.7,,0.092,23,4.7,,-43.1,-1,-42.5,
NRO,Cheshire,Blackcap,0.043,25,3.3,,0.039,28,3.4,,8.6,3,-2.5,
NRO,Cheshire,Tree_sparrow,0.042,26,1.1,,0.042,27,1.2,,0.5,1,-7.2,
NRO,Cheshire,Pied_wagtail,0.037,27,2.5,,0.034,30,2.3,,7.6,3,8.6,
NRO,Cheshire,Common_gull,0.037,28,1.1,,0.035,29,0.9,,5.2,1,19.2,
NRO,Cheshire,Jay,0.036,29,2.6,,0.049,24,3.9,,-27.2,-5,-32.8,
NRO,Cheshire,Pheasant,0.033,30,1.8,,0.048,25,2.2,,-30.9,-5,-15.6,
NRO,Cheshire,Buzzard,0.030,31,2.3,,0.027,32,1.9,,9.9,1,18.1,
NRO,Cheshire,Rook,0.023,32,0.7,,0.025,33,0.8,,-7.5,1,-10.7,
NRO,Cheshire,Siskin,0.023,33,0.9,,0.012,41,0.6,,94.1,8,49.0,
NRO,Cheshire,Herring_gull,0.020,34,0.7,,0.013,38,0.5,,59.2,4,39.1,
NRO,Cheshire,Sparrowhawk,0.019,35,1.9,,0.022,34,2.2,,-13.9,-1,-13.9,
NRO,Cheshire,Redwing,0.016,36,0.5,,0.032,31,1.1,,-48.8,-5,-50.1,
NRO,Cheshire,Fieldfare,0.015,37,0.5,,0.018,37,0.6,,-19.0,0,-14.3,
NRO,Cheshire,Mallard,0.014,38,0.4,,0.018,36,0.5,,-24.7,-2,-8.0,
NRO,Cheshire,Goldcrest,0.012,39,1.1,,0.019,35,1.8,,-38.7,-4,-40.7,
NRO,Cheshire,Grey_wagtail,0.009,40,0.8,,0.005,45,0.5,,70.6,5,54.8,
NRO,Cheshire,Moorhen,0.009,41,0.6,,0.012,40,0.6,,-25.6,-1,-6.0,
NRO,Cheshire,Treecreeper,0.007,42,0.7,,0.012,39,1.2,,-46.2,-3,-46.2,
NRO,Cheshire,Grey_heron,0.006,43,0.6,,0.007,42,0.7,,-12.8,-1,-12.8,
NRO,Cheshire,Mistle_thrush,0.005,44,0.4,,0.004,47,0.4,,34.7,3,7.4,
NRO,Cheshire,Stock_dove,0.005,45,0.3,,0.007,43,0.5,,-28.1,-2,-38.6,
NRO,Cheshire,Kestrel,0.004,46,0.4,,0.004,49,0.4,,9.3,3,9.3,
NRO,Cheshire,Redpoll,0.004,47,0.3,,0.004,46,0.3,,-7.4,-1,1.0,
NRO,Cheshire,Raven,0.004,48,0.2,,0.001,56,0.1,,317.2,8,175.0,
NRO,Cheshire,Ring_necked_parakeet,0.003,49,0.2,,0.000,75,0.0,,Increase,26,Increase,
NRO,Cheshire,Reed_bunting,0.003,50,0.2,,0.005,44,0.4,,-43.1,-6,-47.4,
NRO,Cheshire,Lesser_spotted_woodpecker,0.003,51,0.3,,0.004,48,0.4,,-26.3,-3,-26.3,
NRO,Cheshire,Marsh_tit,0.003,52,0.2,,0.001,54,0.1,,96.0,2,74.5,
NRO,Cheshire,Willow_tit,0.002,53,0.1,,0.001,57,0.1,,165.2,4,114.7,
NRO,Cheshire,Mute_swan,0.002,54,0.1,,0.000,61,0.0,,582.0,7,278.9,
NRO,Cheshire,Brambling,0.001,55,0.1,,0.001,53,0.1,,-11.5,-2,-11.5,
NRO,Cheshire,Barn_owl,0.001,56,0.1,,0.002,50,0.2,,-43.1,-6,-43.1,
NRO,Cheshire,Chiffchaff,0.001,57,0.1,,0.000,60,0.0,,89.6,3,89.6,
NRO,Cheshire,Yellowhammer,0.001,58,0.1,,0.000,62,0.0,,279.1,4,165.3,
NRO,Cheshire,Tawny_owl,0.001,59,0.1,,0.001,55,0.1,,-46.9,-4,-46.9,
NRO,Cheshire,Green_woodpecker,0.001,60,0.1,,0.002,51,0.2,,-71.6,-9,-71.6,
NRO,Cheshire,Lesser_black_backed_gull,0.000,61,0.0,,0.001,58,0.1,,-49.4,-3,-49.4,
NRO,Cheshire,Linnet,0.000,62,0.0,,0.000,64,0.0,,-24.1,2,-24.1,
NRO,Cheshire,Great_black_backed_gull,0.000,63,0.0,,0.000,65,0.0,,-24.1,2,-24.1,
NRO,Cheshire,Hawfinch,0.000,64,0.0,,0.000,63,0.0,,-24.1,-1,-24.1,
NRO,Cheshire,Great_crested_grebe,0.000,65,0.0,,0.000,69,0.0,,Increase,4,Increase,
NRO,Cheshire,Red_kite,0.000,66,0.0,,0.000,74,0.0,,Increase,8,Increase,
NRO,Cheshire,Tufted_duck,0.000,67,0.0,,0.000,78,0.0,,Increase,11,Increase,
NRO,Cheshire,Red_legged_partridge,0.000,68,0.0,,0.002,52,0.1,,-94.6,-16,-92.4,
NRO,Cheshire,Corn_bunting,0.000,69,0.0,,0.000,67,0.0,,Increase,-2,Increase,
NRO,Cheshire,Gadwall,0.000,70,0.0,,0.000,68,0.0,,Increase,-2,Increase,
NRO,Cheshire,Grey_partridge,0.000,71,0.0,,0.000,70,0.0,,Increase,-1,Increase,
NRO,Cheshire,Black_redstart,0.000,72,0.0,,0.000,66,0.0,,Increase,-6,Increase,
NRO,Cheshire,Hooded_crow,0.000,73,0.0,,0.001,59,0.0,,-100.0,-14,-100.0,
SWSRO,City of Edinburgh,House_sparrow,2.966,1,54.1,,3.847,1,55.4,,-22.9,0,-2.4,
SWSRO,City of Edinburgh,Woodpigeon,2.384,2,79.5,,1.732,4,72.0,,37.7,2,10.4,
SWSRO,City of Edinburgh,Blackbird,2.132,3,82.4,,1.977,3,81.3,,7.9,0,1.4,
SWSRO,City of Edinburgh,Blue_tit,2.070,4,72.8,,2.083,2,72.1,,-0.6,-2,1.0,
SWSRO,City of Edinburgh,Magpie,1.592,5,67.0,,1.551,6,68.5,,2.7,1,-2.2,
SWSRO,City of Edinburgh,Starling,1.252,6,21.4,,1.613,5,21.0,,-22.4,-1,1.9,
SWSRO,City of Edinburgh,Robin,1.173,7,78.1,,1.025,9,73.8,,14.4,2,5.8,
SWSRO,City of Edinburgh,Great_tit,1.070,8,47.9,,0.977,10,45.8,,9.5,2,4.6,
SWSRO,City of Edinburgh,Feral_pigeon,0.988,9,22.8,,1.059,8,25.2,,-6.7,-1,-9.8,
SWSRO,City of Edinburgh,Coal_tit,0.909,10,43.2,,0.685,14,38.6,,32.8,4,11.9,
SWSRO,City of Edinburgh,Chaffinch,0.743,11,27.9,,0.827,11,28.1,,-10.2,0,-0.6,
SWSRO,City of Edinburgh,Goldfinch,0.723,12,17.9,,1.078,7,21.6,,-33.0,-5,-17.2,
SWSRO,City of Edinburgh,Carrion_crow,0.668,13,26.8,,0.561,16,24.4,,19.2,3,10.0,
SWSRO,City of Edinburgh,Dunnock,0.657,14,36.8,,0.802,12,43.7,,-18.1,-2,-15.8,
SWSRO,City of Edinburgh,Jackdaw,0.647,15,19.5,,0.717,13,20.0,,-9.8,-2,-2.9,
SWSRO,City of Edinburgh,Long_tailed_tit,0.503,16,15.8,,0.586,15,16.5,,-14.2,-1,-4.0,
SWSRO,City of Edinburgh,Collared_dove,0.248,17,11.7,,0.304,17,14.0,,-18.6,0,-16.7,
SWSRO,City of Edinburgh,Bullfinch,0.242,18,10.9,,0.268,18,11.4,,-9.7,0,-4.5,
SWSRO,City of Edinburgh,Greenfinch,0.215,19,8.8,,0.260,19,11.5,,-17.1,0,-23.4,
SWSRO,City of Edinburgh,Wren,0.180,20,15.3,,0.181,20,15.9,,-0.6,0,-3.3,
SWSRO,City of Edinburgh,Herring_gull,0.111,21,4.0,,0.074,21,3.2,,50.0,0,25.7,
SWSRO,City of Edinburgh,Song_thrush,0.089,22,7.2,,0.048,25,3.8,,85.6,3,88.6,
SWSRO,City of Edinburgh,Tree_sparrow,0.058,23,1.5,,0.073,22,1.8,,-20.2,-1,-15.0,
SWSRO,City of Edinburgh,Common_gull,0.051,24,1.7,,0.059,23,2.1,,-13.1,-1,-20.7,
SWSRO,City of Edinburgh,Redwing,0.051,25,1.7,,0.026,28,1.3,,93.3,3,36.3,
SWSRO,City of Edinburgh,Black_headed_gull,0.041,26,1.4,,0.055,24,0.9,,-26.5,-2,49.4,
SWSRO,City of Edinburgh,Blackcap,0.037,27,3.2,,0.026,29,2.4,,42.3,2,34.5,
SWSRO,City of Edinburgh,Siskin,0.037,28,1.5,,0.016,33,0.8,,124.5,5,82.9,
SWSRO,City of Edinburgh,Great_spotted_woodpecker,0.031,29,2.8,,0.032,27,2.7,,-1.8,-2,3.6,
SWSRO,City of Edinburgh,Rook,0.025,30,1.0,,0.009,38,0.3,,177.8,8,268.4,
SWSRO,City of Edinburgh,Nuthatch,0.024,31,1.7,,0.016,32,1.2,,46.2,1,40.3,
SWSRO,City of Edinburgh,Fieldfare,0.018,32,1.0,,0.002,45,0.2,,915.8,13,452.7,
SWSRO,City of Edinburgh,Pheasant,0.014,33,0.6,,0.024,30,1.3,,-41.3,-3,-53.0,
SWSRO,City of Edinburgh,Goldcrest,0.013,34,1.1,,0.006,39,0.6,,105.0,5,79.4,
SWSRO,City of Edinburgh,Sparrowhawk,0.012,35,1.2,,0.022,31,2.2,,-45.2,-4,-45.2,
SWSRO,City of Edinburgh,Stock_dove,0.009,36,0.5,,0.011,34,0.7,,-20.2,-2,-25.2,
SWSRO,City of Edinburgh,Mallard,0.008,37,0.2,,0.035,26,0.7,,-77.8,-11,-77.6,
SWSRO,City of Edinburgh,Pied_wagtail,0.007,38,0.5,,0.010,37,0.8,,-29.3,-1,-33.5,
SWSRO,City of Edinburgh,Grey_wagtail,0.006,39,0.5,,0.001,49,0.1,,557.1,10,467.5,
SWSRO,City of Edinburgh,Moorhen,0.005,40,0.3,,0.010,35,0.5,,-48.5,-5,-40.4,
SWSRO,City of Edinburgh,Yellowhammer,0.004,41,0.2,,0.001,56,0.1,,379.1,15,169.5,
SWSRO,City of Edinburgh,Buzzard,0.004,42,0.4,,0.004,41,0.3,,19.6,-1,39.5,
SWSRO,City of Edinburgh,Treecreeper,0.004,43,0.4,,0.010,36,1.0,,-59.2,-7,-59.2,
SWSRO,City of Edinburgh,Mistle_thrush,0.004,44,0.4,,0.004,43,0.4,,4.7,-1,4.7,
SWSRO,City of Edinburgh,Grey_heron,0.003,45,0.3,,0.004,42,0.4,,-10.3,-3,-10.3,
SWSRO,City of Edinburgh,Mute_swan,0.003,46,0.1,,0.000,72,0.0,,Increase,26,Increase,
SWSRO,City of Edinburgh,Hooded_crow,0.003,47,0.2,,0.004,40,0.2,,-25.3,-7,19.5,
SWSRO,City of Edinburgh,Reed_bunting,0.002,48,0.2,,0.000,75,0.0,,Increase,27,Increase,
SWSRO,City of Edinburgh,Lesser_black_backed_gull,0.002,49,0.2,,0.002,44,0.2,,4.5,-5,4.5,
SWSRO,City of Edinburgh,Brambling,0.002,50,0.2,,0.001,51,0.1,,109.3,1,109.3,
SWSRO,City of Edinburgh,Jay,0.002,51,0.2,,0.000,65,0.0,,Increase,14,Increase,
SWSRO,City of Edinburgh,Raven,0.002,52,0.1,,0.001,47,0.1,,79.2,-5,19.5,
SWSRO,City of Edinburgh,Kestrel,0.001,53,0.1,,0.000,66,0.0,,Increase,13,Increase,
SWSRO,City of Edinburgh,Chiffchaff,0.001,54,0.1,,0.000,58,0.0,,Increase,4,Increase,
SWSRO,City of Edinburgh,Redpoll,0.001,55,0.1,,0.001,53,0.1,,19.7,-2,-10.2,
SWSRO,City of Edinburgh,Linnet,0.001,56,0.1,,0.000,68,0.0,,Increase,12,Increase,
SWSRO,City of Edinburgh,Marsh_tit,0.001,57,0.1,,0.000,70,0.0,,Increase,13,Increase,
SWSRO,City of Edinburgh,Barn_owl,0.001,58,0.1,,0.001,50,0.1,,-10.3,-8,-10.3,
SWSRO,City of Edinburgh,Great_black_backed_gull,0.001,59,0.1,,0.000,61,0.0,,Increase,2,Increase,
SWSRO,City of Edinburgh,Red_kite,0.001,60,0.0,,0.000,73,0.0,,Increase,13,Increase,
SWSRO,City of Edinburgh,Ring_necked_parakeet,0.001,61,0.1,,0.001,54,0.1,,-40.2,-7,-40.2,
SWSRO,City of Edinburgh,Meadow_pipit,0.000,62,0.0,,0.000,71,0.0,,Increase,9,Increase,
SWSRO,City of Edinburgh,Corn_bunting,0.000,63,0.0,,0.000,59,0.0,,Increase,-4,Increase,
SWSRO,City of Edinburgh,Great_crested_grebe,0.000,64,0.0,,0.000,62,0.0,,Increase,-2,Increase,
SWSRO,City of Edinburgh,Tawny_owl,0.000,65,0.0,,0.000,77,0.0,,Increase,12,Increase,
SWSRO,City of Edinburgh,Willow_tit,0.000,66,0.0,,0.000,80,0.0,,Increase,14,Increase,
SWSRO,City of Edinburgh,Hawfinch,0.000,71,0.0,,0.001,52,0.1,,-100.0,-19,-100.0,
SWSRO,City of Edinburgh,Lesser_spotted_woodpecker,0.000,73,0.0,,0.002,46,0.2,,-100.0,-27,-100.0,
SWSRO,City of Edinburgh,Tufted_duck,0.000,78,0.0,,0.001,48,0.1,,-100.0,-30,-100.0,
SWSRO,City of Edinburgh,Waxwing,0.000,79,0.0,,0.001,55,0.1,,-100.0,-24,-100.0,
SWSRO,Clackmannanshire,House_sparrow,4.285,1,70.7,,4.734,1,68.5,,-9.5,0,3.2,
SWSRO,Clackmannanshire,Blue_tit,2.940,2,79.4,,2.679,3,73.4,,9.7,1,8.2,
SWSRO,Clackmannanshire,Starling,2.817,3,47.7,,2.880,2,45.1,,-2.2,-1,5.7,
SWSRO,Clackmannanshire,Woodpigeon,2.804,4,89.9,,1.918,5,76.0,,46.2,1,18.4,
SWSRO,Clackmannanshire,Blackbird,2.549,5,89.9,,2.158,4,82.1,,18.1,-1,9.5,
SWSRO,Clackmannanshire,Robin,1.693,6,91.7,,1.380,8,87.0,,22.7,2,5.4,
SWSRO,Clackmannanshire,Chaffinch,1.515,7,42.7,,1.717,6,40.2,,-11.8,-1,6.2,
SWSRO,Clackmannanshire,Great_tit,1.467,8,54.1,,1.337,10,52.7,,9.7,2,2.6,
SWSRO,Clackmannanshire,Magpie,1.297,9,58.6,,1.342,9,61.4,,-3.4,0,-4.5,
SWSRO,Clackmannanshire,Coal_tit,1.237,10,50.9,,0.945,13,42.1,,30.8,3,20.9,
SWSRO,Clackmannanshire,Long_tailed_tit,1.120,11,24.3,,1.120,12,23.0,,0.0,1,5.8,
SWSRO,Clackmannanshire,Carrion_crow,0.996,12,33.5,,1.392,7,34.3,,-28.4,-5,-2.1,
SWSRO,Clackmannanshire,Goldfinch,0.850,13,21.6,,1.332,11,24.5,,-36.1,-2,-11.9,
SWSRO,Clackmannanshire,Jackdaw,0.744,14,21.6,,0.909,14,20.3,,-18.1,0,6.3,
SWSRO,Clackmannanshire,Dunnock,0.693,15,38.9,,0.870,15,40.2,,-20.4,0,-3.2,
SWSRO,Clackmannanshire,Feral_pigeon,0.617,16,16.0,,0.629,16,17.5,,-2.0,0,-8.5,
SWSRO,Clackmannanshire,Collared_dove,0.381,17,16.3,,0.370,17,16.8,,3.0,0,-3.2,
SWSRO,Clackmannanshire,Wren,0.234,18,20.3,,0.231,19,18.2,,1.5,1,11.4,
SWSRO,Clackmannanshire,Greenfinch,0.206,19,9.3,,0.321,18,15.2,,-35.8,-1,-38.8,
SWSRO,Clackmannanshire,Song_thrush,0.156,20,12.6,,0.091,22,8.4,,71.4,2,50.5,
SWSRO,Clackmannanshire,Siskin,0.114,21,4.2,,0.140,21,5.6,,-18.7,0,-24.7,
SWSRO,Clackmannanshire,Tree_sparrow,0.101,22,3.2,,0.161,20,3.5,,-37.0,-2,-9.5,
SWSRO,Clackmannanshire,Great_spotted_woodpecker,0.101,23,7.6,,0.056,26,4.2,,80.6,3,80.6,
SWSRO,Clackmannanshire,Bullfinch,0.080,24,4.8,,0.056,25,2.1,,42.0,1,129.2,
SWSRO,Clackmannanshire,Nuthatch,0.072,25,4.6,,0.014,38,1.4,,412.9,13,231.9,
SWSRO,Clackmannanshire,Rook,0.061,26,2.1,,0.014,40,0.7,,336.5,14,201.1,
SWSRO,Clackmannanshire,Black_headed_gull,0.059,27,1.1,,0.042,28,1.4,,40.5,1,-24.7,
SWSRO,Clackmannanshire,Common_gull,0.034,28,1.3,,0.070,24,0.7,,-51.7,-4,81.0,
SWSRO,Clackmannanshire,Pheasant,0.034,29,3.2,,0.077,23,3.5,,-56.1,-6,-9.5,
SWSRO,Clackmannanshire,Herring_gull,0.025,30,0.6,,0.056,27,1.4,,-54.8,-3,-54.8,
SWSRO,Clackmannanshire,Treecreeper,0.021,31,2.1,,0.028,31,2.8,,-25.3,0,-25.3,
SWSRO,Clackmannanshire,Goldcrest,0.021,32,1.9,,0.014,35,1.4,,50.5,3,35.5,
SWSRO,Clackmannanshire,Fieldfare,0.019,33,1.5,,0.014,34,0.7,,35.5,1,110.7,
SWSRO,Clackmannanshire,Jay,0.019,34,1.3,,0.000,57,0.0,,Increase,23,Increase,
SWSRO,Clackmannanshire,Blackcap,0.015,35,1.5,,0.007,41,0.7,,110.7,6,110.7,
SWSRO,Clackmannanshire,Buzzard,0.015,36,1.3,,0.042,29,2.8,,-64.9,-7,-54.8,
SWSRO,Clackmannanshire,Mistle_thrush,0.011,37,1.1,,0.014,37,1.4,,-24.7,0,-24.7,
SWSRO,Clackmannanshire,Redpoll,0.008,38,0.6,,0.014,39,0.7,,-39.7,1,-9.5,
SWSRO,Clackmannanshire,Redwing,0.008,39,0.2,,0.000,69,0.0,,Increase,30,Increase,
SWSRO,Clackmannanshire,Pied_wagtail,0.008,40,0.6,,0.035,30,2.1,,-75.9,-10,-69.9,
SWSRO,Clackmannanshire,Grey_heron,0.006,41,0.6,,0.014,36,1.4,,-54.8,-5,-54.8,
SWSRO,Clackmannanshire,Sparrowhawk,0.006,42,0.6,,0.028,32,2.8,,-77.4,-10,-77.4,
SWSRO,Clackmannanshire,Brambling,0.004,43,0.4,,0.000,48,0.0,,Increase,5,Increase,
SWSRO,Clackmannanshire,Mallard,0.004,44,0.2,,0.000,61,0.0,,Increase,17,Increase,
SWSRO,Clackmannanshire,Stock_dove,0.004,45,0.2,,0.000,73,0.0,,Increase,28,Increase,
SWSRO,Clackmannanshire,Yellowhammer,0.004,46,0.2,,0.000,80,0.0,,Increase,34,Increase,
SWSRO,Clackmannanshire,Green_woodpecker,0.002,47,0.2,,0.000,54,0.0,,Increase,7,Increase,
SWSRO,Clackmannanshire,Lesser_black_backed_gull,0.002,48,0.2,,0.007,44,0.7,,-69.8,-4,-69.8,
SWSRO,Clackmannanshire,Grey_wagtail,0.002,49,0.2,,0.007,42,0.7,,-69.9,-7,-69.9,
SWSRO,Clackmannanshire,Kestrel,0.002,50,0.2,,0.007,43,0.7,,-69.9,-7,-69.9,
SWSRO,Clackmannanshire,Red_kite,0.002,51,0.2,,0.000,67,0.0,,Increase,16,Increase,
SWSRO,Clackmannanshire,Hooded_crow,0.000,61,0.0,,0.014,33,0.7,,-100.0,-28,-100.0,
SWSRO,Clackmannanshire,Lesser_spotted_woodpecker,0.000,63,0.0,,0.007,45,0.7,,-100.0,-18,-100.0,
Wales,Conwy,House_sparrow,4.533,1,65.3,,4.239,1,66.9,,6.9,0,-2.4,
Wales,Conwy,Blue_tit,3.670,2,77.7,,3.975,2,82.4,,-7.7,0,-5.7,
Wales,Conwy,Blackbird,2.655,3,91.6,,2.299,4,87.7,,15.5,1,4.4,
Wales,Conwy,Starling,2.083,4,30.6,,2.852,3,38.1,,-27.0,-1,-19.6,
Wales,Conwy,Jackdaw,1.933,5,43.7,,1.735,6,44.7,,11.4,1,-2.1,
Wales,Conwy,Robin,1.537,6,84.2,,1.374,10,82.6,,11.9,4,1.9,
Wales,Conwy,Chaffinch,1.492,7,39.1,,1.699,7,47.8,,-12.2,0,-18.1,
Wales,Conwy,Great_tit,1.475,8,49.6,,1.597,8,53.9,,-7.6,0,-8.0,
Wales,Conwy,Goldfinch,1.334,9,28.7,,1.577,9,33.9,,-15.4,0,-15.5,
Wales,Conwy,Long_tailed_tit,1.293,10,26.7,,1.853,5,36.6,,-30.2,-5,-26.9,
Wales,Conwy,Woodpigeon,1.129,11,49.9,,1.112,11,49.0,,1.6,0,1.9,
Wales,Conwy,Dunnock,1.025,12,49.7,,1.023,13,51.8,,0.2,1,-4.1,
Wales,Conwy,Coal_tit,0.991,13,43.1,,0.855,16,39.5,,15.9,3,9.1,
Wales,Conwy,Magpie,0.942,14,49.0,,0.993,14,49.9,,-5.1,0,-1.7,
Wales,Conwy,Feral_pigeon,0.925,15,21.5,,1.044,12,23.0,,-11.4,-3,-6.9,
Wales,Conwy,Collared_dove,0.871,16,39.7,,0.903,15,39.6,,-3.6,-1,0.4,
Wales,Conwy,Carrion_crow,0.658,17,25.9,,0.827,17,31.2,,-20.5,0,-17.1,
Wales,Conwy,Herring_gull,0.352,18,10.8,,0.150,21,7.9,,134.4,3,36.0,
Wales,Conwy,Wren,0.300,19,24.8,,0.279,19,22.9,,7.9,0,8.4,
Wales,Conwy,Greenfinch,0.237,20,9.6,,0.279,18,12.6,,-15.0,-2,-23.6,
Wales,Conwy,Nuthatch,0.175,21,11.3,,0.148,22,10.4,,18.7,1,8.8,
Wales,Conwy,Great_spotted_woodpecker,0.175,22,12.6,,0.168,20,13.1,,3.8,-2,-3.7,
Wales,Conwy,Song_thrush,0.142,23,10.9,,0.129,23,10.6,,10.1,0,3.0,
Wales,Conwy,Blackcap,0.110,24,7.5,,0.071,25,5.8,,55.4,1,28.5,
Wales,Conwy,Siskin,0.101,25,3.1,,0.117,24,3.5,,-13.1,-1,-12.0,
Wales,Conwy,Common_gull,0.099,26,2.6,,0.054,26,1.9,,82.9,0,40.6,
Wales,Conwy,Pheasant,0.092,27,3.5,,0.046,29,2.3,,100.2,2,53.2,
Wales,Conwy,Rook,0.076,28,2.1,,0.046,28,2.1,,64.9,0,-0.7,
Wales,Conwy,Bullfinch,0.057,29,2.4,,0.052,27,3.1,,10.3,-2,-23.4,
Wales,Conwy,Buzzard,0.043,30,2.9,,0.044,30,2.7,,-1.8,0,8.7,
Wales,Conwy,Black_headed_gull,0.037,31,0.9,,0.006,40,0.2,,500.3,9,321.5,
Wales,Conwy,Tree_sparrow,0.037,32,1.4,,0.021,35,0.4,,76.2,3,225.7,
Wales,Conwy,Jay,0.033,33,2.3,,0.042,31,2.9,,-19.6,-2,-20.7,
Wales,Conwy,Pied_wagtail,0.025,34,1.4,,0.008,38,0.6,,196.9,4,129.9,
Wales,Conwy,Sparrowhawk,0.021,35,2.1,,0.017,37,1.7,,29.0,2,29.0,
Wales,Conwy,Mistle_thrush,0.019,36,1.5,,0.006,41,0.6,,207.3,5,143.2,
Wales,Conwy,Red_kite,0.017,37,1.2,,0.008,39,0.6,,110.7,2,91.6,
Wales,Conwy,Treecreeper,0.015,38,1.5,,0.025,33,2.5,,-39.1,-5,-39.1,
Wales,Conwy,Fieldfare,0.014,39,0.2,,0.000,54,0.0,,Increase,15,Increase,
Wales,Conwy,Raven,0.012,40,0.7,,0.004,42,0.4,,186.5,2,71.9,
Wales,Conwy,Goldcrest,0.009,41,0.9,,0.029,32,2.5,,-69.9,-9,-64.9,
Wales,Conwy,Grey_wagtail,0.009,42,0.7,,0.002,48,0.2,,321.8,6,245.1,
Wales,Conwy,Redpoll,0.008,43,0.6,,0.004,43,0.4,,90.5,0,33.4,
Wales,Conwy,Grey_heron,0.008,44,0.8,,0.002,47,0.2,,283.1,3,283.1,
Wales,Conwy,Redwing,0.007,45,0.2,,0.021,34,0.4,,-65.5,-11,-42.5,
Wales,Conwy,Mallard,0.006,46,0.2,,0.019,36,0.4,,-65.9,-10,-61.7,
Wales,Conwy,Lesser_spotted_woodpecker,0.006,47,0.6,,0.002,49,0.2,,168.4,2,168.4,
Wales,Conwy,Tawny_owl,0.005,48,0.5,,0.000,74,0.0,,Increase,26,Increase,
Wales,Conwy,Brambling,0.002,49,0.2,,0.000,52,0.0,,Increase,3,Increase,
Wales,Conwy,Willow_tit,0.002,50,0.2,,0.000,79,0.0,,Increase,29,Increase,
Wales,Conwy,Kestrel,0.002,51,0.2,,0.000,61,0.0,,Increase,10,Increase,
Wales,Conwy,Moorhen,0.002,52,0.1,,0.000,67,0.0,,Increase,15,Increase,
Wales,Conwy,Lesser_black_backed_gull,0.002,53,0.2,,0.000,63,0.0,,Increase,10,Increase,
Wales,Conwy,Great_black_backed_gull,0.002,54,0.2,,0.000,56,0.0,,Increase,2,Increase,
Wales,Conwy,Barn_owl,0.002,55,0.2,,0.002,44,0.2,,-23.4,-11,-23.4,
Wales,Conwy,Stock_dove,0.002,56,0.2,,0.000,73,0.0,,Increase,17,Increase,
Wales,Conwy,Chiffchaff,0.001,57,0.1,,0.002,45,0.2,,-61.7,-12,-61.7,
Wales,Conwy,Hawfinch,0.001,58,0.1,,0.000,59,0.0,,Increase,1,Increase,
Wales,Conwy,Green_woodpecker,0.001,59,0.1,,0.002,46,0.2,,-61.7,-13,-61.7,
Wales,Conwy,Little_owl,0.001,60,0.1,,0.000,65,0.0,,Increase,5,Increase,
Wales,Conwy,Marsh_tit,0.001,61,0.1,,0.002,50,0.2,,-61.7,-11,-61.7,
Wales,Conwy,Meadow_pipit,0.001,62,0.1,,0.000,66,0.0,,Increase,4,Increase,
Wales,Conwy,Red_legged_partridge,0.001,63,0.1,,0.000,69,0.0,,Increase,6,Increase,
Wales,Conwy,Reed_bunting,0.001,64,0.1,,0.000,70,0.0,,Increase,6,Increase,
SWRO,Cornwall,House_sparrow,5.108,1,73.2,,5.722,1,76.8,,-10.7,0,-4.7,
SWRO,Cornwall,Blue_tit,2.805,2,75.8,,2.786,3,79.8,,0.7,1,-5.0,
SWRO,Cornwall,Starling,2.627,3,31.6,,3.506,2,36.3,,-25.1,-1,-13.0,
SWRO,Cornwall,Blackbird,2.171,4,86.1,,1.942,6,83.7,,11.8,2,2.9,
SWRO,Cornwall,Goldfinch,2.043,5,35.4,,2.238,4,40.5,,-8.7,-1,-12.6,
SWRO,Cornwall,Chaffinch,1.774,6,51.3,,1.990,5,56.8,,-10.8,-1,-9.8,
SWRO,Cornwall,Robin,1.573,7,83.7,,1.495,8,87.1,,5.2,1,-3.9,
SWRO,Cornwall,Great_tit,1.529,8,57.0,,1.469,10,59.2,,4.1,2,-3.7,
SWRO,Cornwall,Woodpigeon,1.416,9,61.4,,1.489,9,62.8,,-4.9,0,-2.3,
SWRO,Cornwall,Jackdaw,1.213,10,31.9,,1.347,11,35.3,,-10.0,1,-9.8,
SWRO,Cornwall,Long_tailed_tit,1.157,11,26.1,,1.496,7,33.7,,-22.6,-4,-22.6,
SWRO,Cornwall,Magpie,1.065,12,52.2,,1.116,12,53.9,,-4.6,0,-3.2,
